"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"401_Inp"	"567_Elu"	"401_Sup"	"401_Elu"	"624_Elu"
"ENSG00000158106"	"RHPN1"	"8"	144451057	144466390	1	"protein_coding"	34.2999014816263	49.1528957175524	125.41924372786	30.7108164102617	24.170382328169
"ENSG00000158109"	"TPRG1L"	"1"	3541566	3546691	1	"protein_coding"	112.467766529765	93.6833044877161	130.194749398295	102.933002747109	114.084204588958
"ENSG00000158122"	"AAED1"	"9"	99401859	99417585	-1	"protein_coding"	187.224525862958	154.076926895651	98.440863688058	189.613612074866	171.126306883437
"ENSG00000158156"	"XKR8"	"1"	28285973	28294607	1	"protein_coding"	141.011420507931	92.6443383070493	166.749926545	145.792640271181	145.022293969014
"ENSG00000158158"	"CNNM4"	"2"	97426639	97477628	1	"protein_coding"	243.66068191126	227.159198000509	281.476602225163	259.997750848462	266.841020902986
"ENSG00000158161"	"EYA3"	"1"	28296855	28415207	-1	"protein_coding"	1157.23991804169	1325.23189127422	784.633341516727	1205.26614973809	1177.58102702839
"ENSG00000158163"	"DZIP1L"	"3"	137780832	137834660	-1	"protein_coding"	191.013214490408	155.572904234565	360.608159531591	191.024462100921	140.18821750338
"ENSG00000158164"	"TMSB15A"	"X"	101768604	101771712	-1	"protein_coding"	44.6462553454962	28.609528733543	31.7538857102367	20.97853637877	33.8385352594366
"ENSG00000158169"	"FANCC"	"9"	97861336	98079991	-1	"protein_coding"	194.33057273994	193.124172768236	198.348100087414	179.28461287239	179.827644521577
"ENSG00000158186"	"MRAS"	"3"	138066539	138124375	1	"protein_coding"	276.183112498551	264.739299733605	165.659941370242	258.306906709752	269.741466782366
"ENSG00000158195"	"WASF2"	"1"	27730730	27816669	-1	"protein_coding"	1737.79534005843	1545.18128344284	1246.86157129372	1722.05711062236	1685.15905591994
"ENSG00000158201"	"ABHD3"	"18"	19230858	19284766	-1	"protein_coding"	137.527100230699	183.369812350292	154.370310417288	131.698832388899	121.818726933972
"ENSG00000158234"	"FAIM"	"3"	138327448	138352218	1	"protein_coding"	143.817626222799	150.406906530656	38.5536495623664	136.465519209481	154.690446900282
"ENSG00000158246"	"FAM46B"	"1"	27331511	27339327	-1	"protein_coding"	12.3742677997549	20.5722001834339	41.1100074484236	13.5264734678377	8.70133763814084
"ENSG00000158258"	"CLSTN2"	"3"	139654027	140296239	1	"protein_coding"	24.5815735718099	26.8828857992332	35.3094798041242	22.2383700647954	55.1084717082253
"ENSG00000158270"	"COLEC12"	"18"	319361	500722	-1	"protein_coding"	346.700385729504	315.474672388344	126.950579640052	325.802950087181	322.916307904338
"ENSG00000158286"	"RNF207"	"1"	6265535	6281359	1	"protein_coding"	30.6216565223603	15.3197028812512	78.1972842994916	25.6494430987552	6.76770705188732
"ENSG00000158290"	"CUL4B"	"X"	119658464	119709649	-1	"protein_coding"	887.971520788934	1060.72854816994	357.961052678605	1000.60855460595	1157.27790587273
"ENSG00000158292"	"GPR153"	"1"	6307406	6321035	-1	"protein_coding"	94.12020059054	108.54599621072	177.105284491018	102.863074129406	80.2456693295211
"ENSG00000158296"	"SLC13A3"	"20"	45186463	45304714	-1	"protein_coding"	86.7470144692382	93.6160270223922	158.483789981572	86.8169332895172	58.9757328807324
"ENSG00000158301"	"GPRASP2"	"X"	101967104	101973607	1	"protein_coding"	287.702037256678	266.557733300117	286.654281198172	250.287509384375	268.774651489239
"ENSG00000158321"	"AUTS2"	"7"	69063905	70258054	1	"protein_coding"	1348.1414452144	1121.06882421157	1084.87375875033	1299.88181503709	1437.65434087949
"ENSG00000158402"	"CDC25C"	"5"	137620954	137674044	-1	"protein_coding"	265.776403574807	266.216054939569	183.437911839679	266.149436212206	263.940575023605
"ENSG00000158411"	"MITD1"	"2"	99777890	99797521	-1	"protein_coding"	339.788263534556	455.973441437459	120.462240123568	359.15859872663	421.531467803267
"ENSG00000158417"	"EIF5B"	"2"	99953816	100017789	1	"protein_coding"	1458.36808387263	1599.08787200727	2013.52205273833	1384.38533353402	927.175866108563
"ENSG00000158423"	"RIBC1"	"X"	53449639	53458059	1	"protein_coding"	28.3933881532357	14.8242474571049	36.9315646832453	21.3543105920213	18.3694905694084
"ENSG00000158427"	"TMSB15B"	"X"	103173479	103229570	1	"protein_coding"	83.7635802751057	56.6178803117165	75.9523507490797	49.4017894793374	81.2124846226478
"ENSG00000158435"	"CNOT11"	"2"	101869264	101886778	1	"protein_coding"	611.775548787972	618.751831471367	465.783823870885	650.478577534608	593.624589979831
"ENSG00000158445"	"KCNB1"	"20"	47980414	48099184	-1	"protein_coding"	31.0994166514841	64.4725985988036	34.6866311328334	39.0801364659964	54.1416564150986
"ENSG00000158457"	"TSPAN33"	"7"	128784712	128808671	1	"protein_coding"	100.32724556879	90.5856280786655	141.01724384778	103.227689238034	93.7810834332957
"ENSG00000158458"	"NRG2"	"5"	139226364	139422884	-1	"protein_coding"	124.264096983777	100.451001261762	146.039210652966	109.917324259682	100.548790485183
"ENSG00000158467"	"AHCYL2"	"7"	128864864	129070052	1	"protein_coding"	127.708595104263	158.689802776565	88.3969300776861	135.62200359787	112.150574002704
"ENSG00000158470"	"B4GALT5"	"20"	48249482	48330415	-1	"protein_coding"	517.294461487698	428.898334308729	438.64973166326	525.112111247864	467.938601873352
"ENSG00000158480"	"SPATA2"	"20"	48519928	48532080	-1	"protein_coding"	317.301388709711	325.950833793285	267.370760582576	310.3646875229	286.177326765521
"ENSG00000158483"	"FAM86C1"	"11"	71498556	71512282	1	"protein_coding"	48.2911078992222	62.4619437027939	46.910535092723	49.6891297811271	31.9049046731831
"ENSG00000158526"	"TSR2"	"X"	54466834	54471920	1	"protein_coding"	424.901643183183	337.018561287121	256.703978300913	396.846390460329	405.095607820112
"ENSG00000158528"	"PPP1R9A"	"7"	94536514	94925727	1	"protein_coding"	85.1634682569371	122.682566914182	32.065310045882	84.3378097786297	80.2456693295211
"ENSG00000158545"	"ZC3H18"	"16"	88636789	88698374	1	"protein_coding"	992.648696128148	917.929821229188	887.862104972429	948.090378583578	990.018860161802
"ENSG00000158552"	"ZFAND2B"	"2"	220059959	220074373	1	"protein_coding"	214.328469702547	213.821316815843	435.119923335407	205.317176373532	227.201593884789
"ENSG00000158555"	"GDPD5"	"11"	75145685	75236948	-1	"protein_coding"	61.4205415239848	97.3629359191865	198.127424718698	73.4893662120076	65.7434399326197
"ENSG00000158560"	"DYNC1I1"	"7"	95401866	95739634	1	"protein_coding"	13.4132690718523	13.7756702099633	23.1763248111632	13.8690500090607	25.1371976212958
"ENSG00000158604"	"TMED4"	"7"	44617493	44621886	-1	"protein_coding"	873.937899163746	680.756764015914	1322.02196953486	919.018703346239	800.523062708957
"ENSG00000158615"	"PPP1R15B"	"1"	204372515	204380919	-1	"protein_coding"	599.956092379985	561.34487270733	575.177108410216	613.420702643921	706.741979275661
"ENSG00000158623"	"COPG2"	"7"	130146089	130353598	-1	"protein_coding"	131.971207160478	157.602781263524	140.861531679957	130.752190487557	127.619618692732
"ENSG00000158636"	"C11orf30"	"11"	76155967	76264069	1	"protein_coding"	794.867195516516	881.726044004762	452.962857005739	846.302924128139	961.014401367999
"ENSG00000158669"	"AGPAT6"	"8"	41434706	41482520	1	"protein_coding"	375.899028316058	304.099390767314	673.306547762629	357.733056322305	369.323441974422
"ENSG00000158683"	"PKD1L1"	"7"	47814250	47988088	-1	"protein_coding"	17.7028437824018	24.8530087702739	15.3773247512032	17.5674633448102	9.6681529312676
"ENSG00000158710"	"TAGLN2"	"1"	159887897	159895522	-1	"protein_coding"	2439.92417736213	1625.02596028781	3148.23809443237	2382.21626522267	2259.44734003724
"ENSG00000158711"	"ELK4"	"1"	205577071	205601090	-1	"protein_coding"	964.983511145586	767.643538530159	390.272823859239	922.536715585419	847.897012072168
"ENSG00000158715"	"SLC45A3"	"1"	205626979	205649587	-1	"protein_coding"	45.0238382580001	34.9394364822919	90.0190149568072	28.9021536035502	28.037643500676
"ENSG00000158717"	"RNF166"	"16"	88762903	88772829	-1	"protein_coding"	342.698483166403	253.01272868555	351.965635431623	328.049969535712	297.779110283042
"ENSG00000158747"	"NBL1"	"1"	19967048	19984945	1	"protein_coding"	43.751090147123	27.4936740210775	78.508708635137	42.7380059405826	38.6726117250704
"ENSG00000158769"	"F11R"	"1"	160965001	160991138	-1	"protein_coding"	205.02754686198	287.634999974172	156.926668303345	197.434103009915	212.699364487887
"ENSG00000158773"	"USF1"	"1"	161009041	161015767	-1	"protein_coding"	375.949116924368	268.4093200986	468.184469589119	327.420052692699	329.684014956225
"ENSG00000158792"	"SPATA2L"	"16"	89762751	89768113	-1	"protein_coding"	104.28289622394	121.052034644621	296.568288406756	113.007859319824	95.7147140195492
"ENSG00000158793"	"NIT1"	"1"	161087876	161095235	1	"protein_coding"	180.850518857008	181.53215665083	295.011166728529	176.352440341413	185.628536280338
"ENSG00000158796"	"DEDD"	"1"	161090764	161102478	-1	"protein_coding"	480.532544798167	548.492835880335	413.942070939904	513.90258584626	541.416564150986
"ENSG00000158805"	"ZNF276"	"16"	89786808	89807311	1	"protein_coding"	90.5922214562039	102.663488553743	216.813882429037	112.267469997944	70.5775163982535
"ENSG00000158813"	"EDA"	"X"	68835911	69259319	1	"protein_coding"	65.977255478854	61.8607665474244	82.0643027290245	65.7978530495838	56.0752870013521
"ENSG00000158815"	"FGF17"	"8"	21899909	21906320	1	"protein_coding"	24.1539020509961	10.601105269114	60.7307381656992	17.5195732945119	15.4690446900282
"ENSG00000158828"	"PINK1"	"1"	20959948	20978004	1	"protein_coding"	79.1066891036167	80.528033566072	154.175420814606	106.87086633435	79.2788540363943
"ENSG00000158850"	"B4GALT3"	"1"	161141100	161147287	-1	"protein_coding"	629.776331169387	532.86028783796	1079.09901687207	687.617540147621	679.671151068112
"ENSG00000158856"	"DMTN"	"8"	21906506	21940038	1	"protein_coding"	73.6843656555555	84.6550650893145	58.1094170787479	67.7354936289202	50.2743952425915
"ENSG00000158859"	"ADAMTS4"	"1"	161154098	161168846	-1	"protein_coding"	20.903328612544	13.7372259440639	25.5769705293977	22.4851665054218	12.5685988106479
"ENSG00000158863"	"FAM160B2"	"8"	21946670	21962409	1	"protein_coding"	139.671887585974	132.711328227351	377.101255223587	142.204699414298	138.254586917127
"ENSG00000158864"	"NDUFS2"	"1"	161166894	161184185	1	"protein_coding"	621.183078596364	503.375181053822	881.568655058627	640.458957201326	582.989621755436
"ENSG00000158882"	"TOMM40L"	"1"	161195793	161200408	1	"protein_coding"	94.2871626182398	79.3449013882827	159.015889685935	84.9677266216424	84.1129305020281
"ENSG00000158887"	"MPZ"	"1"	161274525	161279762	-1	"protein_coding"	37.6506521366983	21.2214326711777	86.3984576620255	33.1899399211491	21.2699364487887
"ENSG00000158941"	"CCAR2"	"8"	22462145	22479027	1	"protein_coding"	291.006536003799	281.391591823697	526.735237405301	298.462662849716	262.006944437352
"ENSG00000158966"	"CACHD1"	"1"	64936428	65158741	1	"protein_coding"	480.716203028637	428.374045685158	404.585949201717	478.274066275387	529.814780633464
"ENSG00000158985"	"CDC42SE2"	"5"	130581186	130734140	1	"protein_coding"	340.33280847476	321.896370769296	142.327904391256	349.986306920448	335.484906714986
"ENSG00000158987"	"RAPGEF6"	"5"	130759614	130970929	-1	"protein_coding"	65.9104706677741	80.470367167223	34.8423433006561	70.5093036307323	58.0089175876056
"ENSG00000159023"	"EPB41"	"1"	29213603	29446553	1	"protein_coding"	1298.7817803379	1337.51158414527	1119.15821658059	1237.92223255866	1091.53446594011
"ENSG00000159055"	"MIS18A"	"21"	33640530	33651380	-1	"protein_coding"	565.562443432945	539.825496975432	278.764532171283	568.535270270892	593.624589979831
"ENSG00000159063"	"ALG8"	"11"	77811982	77850706	-1	"protein_coding"	264.1864276113	422.26519246533	325.610104063112	298.304300320551	298.745925576169
"ENSG00000159069"	"FBXW5"	"9"	139834887	139839148	-1	"protein_coding"	401.34621138106	380.260116148272	1147.43386549504	410.814753843633	427.332359562028
"ENSG00000159079"	"C21orf59"	"21"	33964389	33985176	-1	"protein_coding"	110.850827911924	98.4691795651771	83.8420997759683	130.82211910526	105.382866950817
"ENSG00000159082"	"SYNJ1"	"21"	34001069	34100359	-1	"protein_coding"	485.423182808436	735.465391130299	344.231598572558	559.852758430475	714.476501620676
"ENSG00000159086"	"PAXBP1"	"21"	34106210	34144169	-1	"protein_coding"	1070.55325863233	1182.9444928594	1241.74885552161	1100.79713210779	800.523062708957
"ENSG00000159110"	"IFNAR2"	"21"	34602206	34637980	1	"protein_coding"	103.444249385083	87.877685362538	93.1724357481208	83.5163327344239	93.7810834332957
"ENSG00000159111"	"MRPL10"	"17"	45900638	45908900	-1	"protein_coding"	968.779873173754	924.476463474313	1180.18698741311	1071.69607211391	975.516630764901
"ENSG00000159128"	"IFNGR2"	"21"	34775202	34851655	1	"protein_coding"	695.184672104549	479.349695001768	636.180093476701	609.342981821273	708.675609861915
"ENSG00000159131"	"GART"	"21"	34876238	34915797	-1	"protein_coding"	2015.25887406858	1792.34994873731	1571.65393708286	2026.19227869099	2046.74797554935
"ENSG00000159140"	"SON"	"21"	34914924	34949812	1	"protein_coding"	2714.49553734454	2892.21224237811	3062.64498094711	2579.67975298912	2566.89460325155
"ENSG00000159147"	"DONSON"	"21"	34931848	34961014	-1	"protein_coding"	280.57286442572	310.573464513185	250.747738488791	319.816973441737	344.186244353127
"ENSG00000159164"	"SV2A"	"1"	149874870	149889434	-1	"protein_coding"	130.564889427441	142.379189047022	191.392624067462	139.423543223351	110.216943416451
"ENSG00000159176"	"CSRP1"	"1"	201452658	201478584	-1	"protein_coding"	13.941117809286	11.6304603833059	18.3100701738	6.71901977818808	10.6349682243944
"ENSG00000159184"	"HOXB13"	"17"	46802125	46806540	-1	"protein_coding"	25.1261185120136	36.0360690618077	25.2655461937523	20.5401797369505	14.5022293969014
"ENSG00000159199"	"ATP5G1"	"17"	46970127	46973233	1	"protein_coding"	278.137811872151	228.2654416465	935.084064400797	221.926838712376	264.907390316732
"ENSG00000159200"	"RCAN1"	"21"	35885440	35987441	-1	"protein_coding"	299.775773406574	280.37184777598	270.212757038244	317.975112962997	332.584460835605
"ENSG00000159202"	"UBE2Z"	"17"	46985731	47006418	1	"protein_coding"	496.852196801508	427.39274590334	704.930507071077	488.150016457774	493.075799494648
"ENSG00000159208"	"C1orf51"	"1"	150254953	150259505	1	"protein_coding"	33.4278622372286	21.6976659623743	64.2863322595868	21.7521233726776	39.6394270181972
"ENSG00000159210"	"SNF8"	"17"	47006678	47022479	-1	"protein_coding"	223.024492543036	232.955206059212	255.9254174618	214.658989813502	223.334332712282
"ENSG00000159214"	"CCDC24"	"1"	44457031	44462200	1	"protein_coding"	25.0760299037037	20.0863558257625	63.7542325552245	31.101283001783	29.0044587938028
"ENSG00000159216"	"RUNX1"	"21"	36160098	37376965	-1	"protein_coding"	207.650094346378	181.902668210803	178.130306464882	202.51398161518	212.699364487887
"ENSG00000159217"	"IGF2BP1"	"17"	47074774	47133012	1	"protein_coding"	2658.41643130561	2536.03527868074	2283.22849583825	2493.69926876392	2646.17345728794
"ENSG00000159228"	"CBR1"	"21"	37442239	37445464	1	"protein_coding"	196.197954399331	188.035063596126	80.6628932186203	183.804503252346	174.026752762817
"ENSG00000159231"	"CBR3"	"21"	37507210	37518864	1	"protein_coding"	9.60145449042651	17.436079508484	27.3547675763415	19.416670012685	20.303121155662
"ENSG00000159239"	"C2orf81"	"2"	74641304	74648718	-1	"protein_coding"	35.0550673066341	23.8044315231323	123.615660914882	32.991033530821	20.303121155662
"ENSG00000159247"	"TUBBP5"	"9"	141044565	141071821	1	"pseudogene"	27.815450807492	33.3185152792053	28.3540037841718	39.0727902768614	29.9712740869296
"ENSG00000159256"	"MORC3"	"21"	37692487	37758446	1	"protein_coding"	655.940207303986	780.481644258134	293.20758391555	694.9074276139	971.649369592394
"ENSG00000159259"	"CHAF1B"	"21"	37757676	37791313	1	"protein_coding"	984.006598596328	920.176432754523	781.440743290553	960.158111975062	1099.26898828513
"ENSG00000159263"	"SIM2"	"21"	38071433	38122218	1	"protein_coding"	322.312736839729	253.888306736145	279.32241764168	330.639565525466	353.854397284394
"ENSG00000159267"	"HLCS"	"21"	38123189	38362536	-1	"protein_coding"	259.519269988247	298.019370746911	217.813118636867	254.247411539021	204.964842142873
"ENSG00000159307"	"SCUBE1"	"22"	43593289	43739394	-1	"protein_coding"	77.6734087162454	77.9354236476425	110.729730848842	75.953797344625	75.4115928638873
"ENSG00000159314"	"ARHGAP27"	"17"	43471275	43511787	-1	"protein_coding"	74.900595406917	69.2296404768401	152.060413665982	64.9284859550798	57.0421022944788
"ENSG00000159322"	"ADPGK"	"15"	73043710	73078187	-1	"protein_coding"	384.705494824731	423.99183539964	381.604513993237	403.10854830294	425.398728975774
"ENSG00000159335"	"PTMS"	"12"	6874682	6880116	1	"protein_coding"	1874.69057763472	1136.6201636896	3143.64408669579	1404.61260112813	1454.09020086265
"ENSG00000159346"	"ADIPOR1"	"1"	202909951	202927700	-1	"protein_coding"	2664.83917751853	2692.85427252588	1616.0596858216	2873.19532792169	2936.21804522597
"ENSG00000159348"	"CYB5R1"	"1"	202930997	202936408	-1	"protein_coding"	255.473708568041	262.98382359987	474.854307039461	238.123995892295	291.978218524281
"ENSG00000159352"	"PSMD4"	"1"	151227179	151239955	1	"protein_coding"	1484.62052137095	1365.78904558474	2131.10311897137	1307.77958077898	1568.1744054516
"ENSG00000159363"	"ATP13A2"	"1"	17312453	17338423	-1	"protein_coding"	161.463951645685	194.764316104272	451.431521093546	160.696766093046	139.221402210253
"ENSG00000159377"	"PSMB4"	"1"	151372010	151374420	1	"protein_coding"	1621.79700134348	1565.14701543697	3346.96258205632	1406.48356672157	1584.61026543476
"ENSG00000159387"	"IRX6"	"16"	55357672	55364672	1	"protein_coding"	32.1050255180416	29.1049841576893	33.8431070928258	39.9568497496355	24.170382328169
"ENSG00000159388"	"BTG2"	"1"	203274619	203278730	1	"protein_coding"	3344.70721343545	2782.86226561467	4099.77807223353	3222.10220225268	3238.83123197465
"ENSG00000159399"	"HK2"	"2"	75061108	75120486	1	"protein_coding"	415.533935531537	340.803914449815	469.339417964772	389.88792043065	393.493824302591
"ENSG00000159409"	"CELF3"	"1"	151674880	151689290	-1	"protein_coding"	37.4002090951486	66.6081973589861	62.508535212643	39.8537234599039	35.7721658456901
"ENSG00000159423"	"ALDH4A1"	"1"	19197926	19229275	-1	"protein_coding"	31.182897665334	24.2902758808037	85.4641846550894	22.0468098636023	23.2035670350422
"ENSG00000159433"	"STARD9"	"15"	42867857	43013179	1	"protein_coding"	345.083447111663	308.668531348399	332.656329049993	298.724151668612	262.006944437352
"ENSG00000159445"	"THEM4"	"1"	151846060	151882284	-1	"protein_coding"	411.949438037685	394.636963513605	177.793096363203	407.381642242268	430.232805441408
"ENSG00000159450"	"TCHH"	"1"	152078793	152086556	-1	"protein_coding"	78.7458023938828	46.1032746408761	179.570893410146	60.0513266556314	27.0708282075493
"ENSG00000159459"	"UBR1"	"15"	43235095	43398311	-1	"protein_coding"	435.147819830433	461.177883407267	278.920244339106	409.19030504898	450.53592659707
"ENSG00000159461"	"AMFR"	"16"	56395364	56459450	-1	"protein_coding"	796.96573096384	677.351533479669	1356.73438643373	723.780196460911	787.954463898309
"ENSG00000159479"	"MED8"	"1"	43849588	43855479	-1	"protein_coding"	429.468623589617	428.527822748755	214.724661046448	395.649139202872	466.004971287098
"ENSG00000159495"	"TGM7"	"15"	43568478	43594453	-1	"protein_coding"	11.7963304540112	13.7756702099633	10.3553579460172	14.1637364999854	14.5022293969014
"ENSG00000159496"	"RGL4"	"22"	24030323	24041363	1	"protein_coding"	47.1686256132749	36.5699687518533	118.308055540085	48.9560866483829	35.7721658456901
"ENSG00000159556"	"ISL2"	"15"	76629065	76634817	1	"protein_coding"	266.197645344415	244.936955869542	291.637070568498	241.266233918223	214.632995074141
"ENSG00000159579"	"RSPRY1"	"16"	57220049	57274387	1	"protein_coding"	465.468944702934	633.595301061422	386.717229765351	495.546843129273	635.197647584281
"ENSG00000159588"	"CCDC17"	"1"	46085716	46089729	-1	"protein_coding"	17.1416026394282	13.2033262540183	51.9325018979089	25.3547566078305	9.6681529312676
"ENSG00000159592"	"GPBP1L1"	"1"	46092976	46153785	-1	"protein_coding"	1097.60970691445	1150.06808663804	822.74564034166	1049.76736056015	1304.233830428
"ENSG00000159593"	"NAE1"	"16"	66836778	66907159	-1	"protein_coding"	529.274450172179	605.481227752025	244.700749709741	554.496698628044	544.317010030366
"ENSG00000159596"	"TMEM69"	"1"	46152886	46160115	1	"protein_coding"	245.999393948569	197.19353789263	234.059753194112	258.288401415994	223.334332712282
"ENSG00000159658"	"EFCAB14"	"1"	47124366	47184824	-1	"protein_coding"	639.23011288573	617.530255027678	303.05662792324	653.016750200417	728.01191572445
"ENSG00000159685"	"CHCHD6"	"3"	126423063	126679249	1	"protein_coding"	110.406460188341	108.069762919524	235.681838073234	130.917899205857	116.984650468338
"ENSG00000159692"	"CTBP1"	"4"	1205236	1243741	-1	"protein_coding"	468.696392187411	461.855949094435	842.482905791898	520.28637527236	449.569111303943
"ENSG00000159708"	"LRRC36"	"16"	67360701	67419106	1	"protein_coding"	10.7072405736039	14.2711256341096	4.86625463736324	10.3695430636393	4.8340764656338
"ENSG00000159712"	"ANKRD18CP"	"9"	99918852	99983517	-1	"pseudogene"	74.3393542639434	72.9957715065841	93.7303212185174	86.6585707603523	41.5730576044507
"ENSG00000159713"	"TPPP3"	"16"	67423712	67427438	-1	"protein_coding"	34.81105401629	50.7930390535887	59.7315019578689	42.7712036126109	40.6062423113239
"ENSG00000159714"	"ZDHHC1"	"16"	67428322	67450736	-1	"protein_coding"	42.8122660916454	39.210634002657	74.2653026690645	39.175916566593	34.8053505525634
"ENSG00000159720"	"ATP6V0D1"	"16"	67471917	67515140	-1	"protein_coding"	726.224977345671	716.503530082092	981.190252888372	693.106110996324	902.038668487267
"ENSG00000159733"	"ZFYVE28"	"4"	2271309	2420390	-1	"protein_coding"	43.3568110318491	47.1037965556434	69.3082990647727	37.8535004519993	32.8717199663098
"ENSG00000159753"	"RLTPR"	"16"	67678822	67691472	1	"protein_coding"	96.098025918115	95.6939593837257	132.84185625128	91.8377627398604	160.491338659042
"ENSG00000159784"	"FAM131B"	"7"	143050493	143059863	-1	"protein_coding"	22.520267230385	18.5134899550501	31.4424613745913	15.9098168781286	8.70133763814084
"ENSG00000159788"	"RGS12"	"4"	3294755	3441640	1	"protein_coding"	118.90212859559	131.768472711433	160.105874860693	145.368976007632	94.7478987264225
"ENSG00000159792"	"PSKH1"	"16"	67927175	67963581	1	"protein_coding"	93.7259214752661	81.6150550791129	198.503812255237	104.719626986415	78.3120387432675
"ENSG00000159840"	"ZYX"	"7"	143078173	143088204	1	"protein_coding"	1385.84342960892	1373.94170693255	1908.22885609446	1521.54335201508	1560.43988310659
"ENSG00000159842"	"ABR"	"17"	906758	1132315	-1	"protein_coding"	499.251263898691	540.306050299174	673.332333528663	516.532725697178	456.336818355831
"ENSG00000159873"	"CCDC117"	"22"	29168662	29185283	1	"protein_coding"	2079.96856753825	2062.48256273906	914.360954411553	2035.33165246699	2032.24574615245
"ENSG00000159882"	"ZNF230"	"19"	44507100	44518078	1	"protein_coding"	71.3726162725809	75.6268256909129	49.3761440118517	75.2906828295841	83.1461152089013
"ENSG00000159885"	"ZNF222"	"19"	44529494	44537265	1	"protein_coding"	41.739872414008	31.6975940761187	11.6660184894929	47.3942202822978	36.7389811388169
"ENSG00000159905"	"ZNF221"	"19"	44455375	44471861	1	"protein_coding"	28.5436539781655	29.1049841576893	18.4657823416226	32.5047868387032	29.0044587938028
"ENSG00000159915"	"ZNF233"	"19"	44754318	44779470	1	"protein_coding"	35.7999666800775	31.230971851397	26.576206737228	39.4153668180844	39.6394270181972
"ENSG00000159917"	"ZNF235"	"19"	44732882	44809199	-1	"protein_coding"	40.1730224044769	56.5794360458171	56.1759078639814	52.0172369519847	52.208025828845
"ENSG00000159921"	"GNE"	"9"	36214438	36277053	-1	"protein_coding"	419.205750739597	395.363084533147	269.992081669527	426.304719373701	424.431913682648
"ENSG00000159958"	"TNFRSF13C"	"22"	42321045	42322822	-1	"protein_coding"	22.9646349539689	15.3965914130499	44.6656015423111	23.0193032478379	19.3363058625352
"ENSG00000160007"	"ARHGAP35"	"19"	47421933	47508334	1	"protein_coding"	783.147916325149	869.523239665511	498.757621157668	769.236776163872	901.07185319414
"ENSG00000160014"	"CALM3"	"19"	47104331	47114050	1	"protein_coding"	2748.63749960052	2060.24459127882	3152.76713896805	2400.27406781693	2694.51422194428
"ENSG00000160049"	"DFFA"	"1"	10516579	10532583	-1	"protein_coding"	3049.48691033424	2311.14094333713	1900.33910706757	2836.20766129055	2813.43250299887
"ENSG00000160050"	"CCDC28B"	"1"	32665987	32670988	1	"protein_coding"	104.2495038184	82.1008994367844	160.728723531984	100.0634126447	85.0797457951549
"ENSG00000160051"	"IQCC"	"1"	32671236	32674288	1	"protein_coding"	240.015829357534	267.235798987286	251.811937897516	235.766503964897	223.334332712282
"ENSG00000160055"	"TMEM234"	"1"	32680073	32687972	-1	"protein_coding"	144.178512932533	147.222730523332	251.993435831373	156.375782103419	142.121848089634
"ENSG00000160058"	"BSDC1"	"1"	32830704	32860332	-1	"protein_coding"	950.29490091201	720.399896009939	1808.16590752728	866.809906193062	888.503254383492
"ENSG00000160062"	"ZBTB8A"	"1"	33005028	33071540	1	"protein_coding"	175.444891611717	146.496609503789	49.7525315483912	153.675713634798	160.491338659042
"ENSG00000160072"	"ATAD3B"	"1"	1407143	1433228	1	"protein_coding"	226.896662184336	224.687211913707	590.13886819002	225.315873178931	203.03121155662
"ENSG00000160075"	"SSU72"	"1"	1477053	1510249	-1	"protein_coding"	812.951458911781	797.470323674846	822.836389308588	751.054088354319	819.859368571492
"ENSG00000160087"	"UBE2J2"	"1"	1189289	1209265	-1	"protein_coding"	292.496334750686	329.515132427058	532.315089680883	259.540888912884	285.210511472394
"ENSG00000160094"	"ZNF362"	"1"	33722146	33766320	1	"protein_coding"	400.263551251858	272.622851220116	342.920938029082	439.624940262075	422.498283096394
"ENSG00000160097"	"FNDC5"	"1"	33327869	33338083	-1	"protein_coding"	38.0449312519721	41.7359664557626	34.6866311328334	36.6894468665705	51.2412105357183
"ENSG00000160113"	"NR2F6"	"19"	17342692	17356749	-1	"protein_coding"	152.356953487153	111.061717597351	353.743432478567	169.758585420362	100.548790485183
"ENSG00000160117"	"ANKLE1"	"19"	17392454	17398455	1	"protein_coding"	36.461385039671	22.736632143041	66.6869779778213	20.0465868556977	13.5354141037746
"ENSG00000160124"	"CCDC58"	"3"	122078438	122102078	-1	"protein_coding"	436.253605913611	401.082204060052	120.617952291391	417.950091696236	497.909875960281
"ENSG00000160131"	"VMA21"	"X"	150564987	150577836	1	"protein_coding"	1115.88405829139	1067.9864093342	1049.65502791314	1129.0361711963	1260.7271422373
"ENSG00000160145"	"KALRN"	"3"	123798870	124445172	1	"protein_coding"	42.8456584971854	50.2879725629676	71.3975204473619	47.7294506343858	45.4403187769577
"ENSG00000160161"	"CILP2"	"19"	19649057	19657468	1	"protein_coding"	31.6606577944578	30.6778500284017	84.9970481516213	40.4430964417533	29.9712740869296
"ENSG00000160172"	"FAM86C2P"	"11"	67559119	67572807	-1	"pseudogene"	50.9470477891607	74.6455259090952	65.7527049708852	42.4359732605229	49.3075799494648
"ENSG00000160179"	"ABCG1"	"21"	43619799	43717354	1	"protein_coding"	14.9133342703035	12.6598154974978	28.9768524554626	11.5814866993664	16.4358599831549
