Genes	Uniprot	Protein	Tandem_Exp1_affinity	Tandem_Exp2_affinity	RNAse_Exp1_affinity	RNAse_Exp2_affinity	RT_Exp1_affinity	RT_Exp2_affinity	RT_Exp3_affinity	EN_Exp1_affinity	EN_Exp2_affinity	EN_Exp3_affinity	Exchange_0_point	Exchange_30_seconds	Exchange_5_minutes	Exchange_30_minutes	Cluster	Color
PTCD3	Q96EY7	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	NA	NA	NA	NA	NA	0.44494399484908	0.373272582555669	0.362053676803634	NA	NA	NA	NA	NA	NA	NA	NA
DDX27	Q96GQ7	Probable ATP-dependent RNA helicase DDX27	NA	NA	NA	NA	0.404169620992296	0.36908119294128	0.371658006019516	0.642461296435339	0.665249556455662	0.603064343269956	NA	0.868389881814114	NA	0.217613094027258	NA	NA
PGAM5	Q96HS1	Serine/threonine-protein phosphatase PGAM5, mitochondrial	NA	NA	0.278645006780737	0.653381247958184	NA	0.372627748674676	0.290246568342158	NA	NA	NA	0.877101563268115	0.845983242976836	0.611665566385771	0.329232709296164	NA	NA
FUBP3	Q96I24	Far upstream element-binding protein 3	NA	NA	NA	NA	NA	0.465392161579873	0.504042057233547	NA	0.61372064276885	NA	NA	NA	NA	NA	NA	NA
ZFR	Q96KR1	Zinc finger RNA-binding protein	NA	NA	NA	NA	NA	0.475706878201465	0.499874968742186	NA	0.482356107939104	NA	NA	NA	NA	NA	NA	NA
ZNF512	Q96ME7	Zinc finger protein 512	NA	NA	NA	NA	NA	0.400206329022816	NA	NA	0.498563384095433	0.457312175744025	NA	NA	NA	NA	NA	NA
YTHDC1	Q96MU7	YTH domain-containing protein 1	NA	NA	0.34678093645485	0.68667170225915	0.348334669247261	0.283410963812254	0.356735303009835	NA	0.556953613043286	NA	0.87683819001404	0.71808750563825	0.418885072900868	0.183840032646399	NA	NA
RPRD1A	Q96P16	Regulation of nuclear pre-mRNA domain-containing protein 1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828042782955601	NA	0.460255946630108	0.156424251115629	NA	NA
IPO9	Q96P70	Importin-9	NA	NA	NA	NA	0.473057426201693	0.434174715531338	0.427009620508472	0.330378068542501	0.348428082749633	0.346994214368739	NA	NA	NA	NA	NA	NA
RBM14	Q96PK6	RNA-binding protein 14	NA	NA	0.355217259544396	0.594505579434863	0.713113578334337	0.678549615866791	0.75724030781929	0.71314649608445	0.750355743066131	0.759047756734615	0.622968744108887	0.688386151880589	0.467918123240804	0.242171632968565	NA	NA
FYTTD1	Q96QD9	UAP56-interacting factor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916756846749355	0.858310781132664	0.713162952126897	0.402853167565373	NA	NA
WRNIP1	Q96S55	ATPase WRNIP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532666604355547	NA	NA	NA	NA	NA	NA
RBM15	Q96T37	Putative RNA-binding protein 15	NA	NA	NA	NA	NA	NA	NA	NA	0.570760183714641	NA	NA	NA	NA	NA	NA	NA
SPEN	Q96T58	Msx2-interacting protein	NA	NA	NA	NA	0.158022362926041	NA	NA	NA	NA	NA	0.934473494528537	0.816227143250942	0.617649307945247	0.198216834239348	NA	NA
MMS19	Q96T76	MMS19 nucleotide excision repair protein homolog	NA	NA	NA	NA	NA	0.244073536526367	0.256256740173292	NA	0.312653364218109	0.315551357603882	NA	NA	NA	NA	NA	NA
CDC5L	Q99459	Cell division cycle 5-like protein	NA	NA	NA	NA	NA	NA	0.440471794183145	0.450338042104106	NA	NA	0.88673175814965	0.863721228144292	0.74368175526734	0.470594152183005	NA	NA
PSMD1	Q99460	26S proteasome non-ATPase regulatory subunit 1	NA	NA	NA	NA	0.559820406725944	0.528457584759749	0.480430411447157	0.340034186229153	0.378935993143453	0.35307322564159	NA	NA	NA	NA	NA	NA
EIF3CL, EIF3C	B5ME19, Q99613	Eukaryotic translation initiation factor 3 subunit C-like protein, Eukaryotic translation initiation factor 3 subunit C	NA	NA	NA	NA	0.538830474082273	0.570095868621297	0.486141228944637	0.432801111709821	0.475731616529134	0.418381471960171	NA	NA	NA	NA	NA	NA
HNRNPDL	O14979	Heterogeneous nuclear ribonucleoprotein D-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.490666462933252	NA	0.17930536406014	0.120004927972403	NA	NA
PHB2	Q99623	Prohibitin-2	NA	NA	0.466259600655433	0.48854365137525	0.604289501800483	0.645088018171494	0.532579227820884	0.313153791734493	0.338182251371617	0.343319258476107	NA	NA	NA	NA	NA	NA
ATXN2	Q99700	Ataxin-2	NA	NA	0.324269535367733	0.631572299238955	0.42171796028359	0.402924475916959	0.378797102709687	0.491810526636751	0.588714320967344	0.561345791112866	NA	NA	NA	NA	NA	NA
HNRNPAB	Q99729	Heterogeneous nuclear ribonucleoprotein A/B	NA	NA	NA	NA	0.553770638107988	0.530362090827972	NA	0.567249437424269	0.588917207925676	NA	0.883330222139257	0.611951882033372	0.285903011347001	0.0953419155230281	NA	NA
CCT7	Q99832	T-complex protein 1 subunit eta	NA	NA	NA	NA	0.568928355892749	0.646330680813439	0.639275665536397	0.29762456628317	0.40616871934346	0.353537443111295	NA	NA	NA	NA	NA	NA
EBNA1BP2	Q99848	Probable rRNA-processing protein EBP2	NA	NA	NA	NA	0.365168040019807	0.373476765385844	0.349453866520944	0.710798773786801	0.750486551225111	0.748034670429349	NA	NA	NA	NA	NA	NA
PRMT1	Q99873	Protein arginine N-methyltransferase 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.904563760951308	0.727014632015724	0.44956047403852	0.17697505411389	NA	NA
XPO1	O14980	Exportin-1	NA	NA	NA	0.535208704634372	0.431814953494054	0.439961021287082	0.427045733209575	0.316061609170246	0.393990812900724	0.416177715503401	NA	NA	NA	NA	NA	NA
DDX50	Q9BQ39	ATP-dependent RNA helicase DDX50	NA	NA	NA	NA	NA	0.330839595559452	NA	NA	0.754335970127254	NA	0.918659508703432	NA	0.333502179447873	0.227536769249784	NA	NA
GRWD1	Q9BQ67	Glutamate-rich WD repeat-containing protein 1	NA	NA	NA	NA	0.442378145684286	0.505904441919067	0.507170666798088	0.504582610849641	0.46997683798782	0.429448447814502	NA	NA	NA	0.706933942910732	NA	NA
TCF25	Q9BQ70	Transcription factor 25	NA	NA	NA	NA	NA	0.343090627217069	NA	NA	0.355296241377087	NA	NA	NA	NA	NA	NA	NA
WDR77	Q9BQA1	Methylosome protein 50	NA	NA	0.353804797353184	0.541708874816496	NA	NA	0.545805513921061	NA	0.385843697220943	0.518559530114101	0.950472983012233	0.849834066643641	0.582184340269073	0.290925979763027	NA	NA
TUBA1C	Q9BQE3	Tubulin alpha-1C chain	NA	NA	NA	NA	NA	0.498498001514536	0.47109536150632	0.344159080773368	0.416800802482096	0.376725690743753	NA	NA	NA	NA	NA	NA
MYBBP1A	Q9BQG0	Myb-binding protein 1A	NA	NA	NA	NA	0.42459289947638	0.416998006133181	0.39449352410824	0.5576199955762	0.574268806675465	NA	NA	0.520015359508496	NA	0.369530678637177	NA	NA
SRSF8	Q9BRL6	Serine/arginine-rich splicing factor 8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342498898685655	0.439976703030846	NA	NA
NOL10	Q9BSC4	Nucleolar protein 10	NA	NA	NA	NA	0.392510874055354	0.444358011246194	0.381888084656608	NA	NA	0.578628012809708	NA	NA	NA	NA	NA	NA
SEC16A	O15027	Protein transport protein Sec16A	NA	NA	NA	NA	NA	0.375561994205215	0.32066140405701	NA	0.412676784287929	0.333151061290086	NA	NA	NA	NA	NA	NA
MMTAG2	Q9BU76	Multiple myeloma tumor-associated protein 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.873473777440374	0.7749977499775	0.543733175160834	0.292956431975338	NA	NA
TUBB6	Q9BUF5	Tubulin beta-6 chain	NA	NA	NA	NA	NA	0.55173032096109	0.416290173828786	0.291368155502172	0.347943740585938	0.321090328931736	NA	NA	NA	NA	NA	NA
HNRNPUL1	Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1	NA	NA	NA	0.783355267280817	0.459710621008612	0.440453009243716	0.422065537768017	0.617620067298868	0.594007551459543	0.613735563366681	0.881968296684489	0.86152077880714	0.708802888675344	0.392573604893427	NA	NA
U2SURP	O15042	U2 snRNP-associated SURP motif-containing protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583420120808165	0.73871237458194	0.505440158259149	0.295948181786179	NA	NA
TUBB2B	Q9BVA1	Tubulin beta-2B chain	NA	NA	NA	NA	0.525233822342496	0.552952747105369	0.545908636817728	0.355674254676194	0.395821501504404	0.371132464657644	NA	NA	NA	NA	NA	NA
UTP14A	Q9BVJ6	U3 small nucleolar RNA-associated protein 14 homolog A	NA	NA	NA	NA	0.446277879908747	0.41086367385413	0.407312577419795	0.577667032688572	0.695854496791265	NA	NA	NA	NA	NA	NA	NA
GNL3	Q9BVP2	Guanine nucleotide-binding protein-like 3	NA	NA	NA	NA	0.432981214667642	0.386969422034771	0.455684558315235	NA	NA	NA	0.67478617190803	0.712139094389591	0.556875083085922	0.249581641765284	NA	NA
RBM4B, RBM4	Q9BQ04, Q9BWF3	RNA-binding protein 4B, RNA-binding protein 4	NA	NA	NA	NA	NA	NA	NA	NA	0.727104027944548	0.726102437688305	NA	0.772116129620345	0.693711905418236	NA	NA	NA
SRRT	Q9BXP5	Serrate RNA effector molecule homolog	NA	NA	NA	NA	NA	NA	0.260923549932005	NA	NA	0.204954722171428	NA	NA	NA	NA	NA	NA
ANKRD30B	Q9BXX2	Ankyrin repeat domain-containing protein 30B	NA	NA	NA	NA	NA	NA	0.418202128216615	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAK16	Q9BXY0	Protein MAK16 homolog	NA	NA	NA	NA	0.372698587944521	0.373782790298643	NA	NA	0.646042758034829	0.735211565958799	NA	NA	NA	NA	NA	NA
POLDIP3	Q9BY77	Polymerase delta-interacting protein 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.823536677901498	0.462183427720142	0.214305917847827	NA	NA
NIFK	Q9BYG3	MKI67 FHA domain-interacting nucleolar phosphoprotein	NA	NA	NA	NA	0.475131741932775	0.45254974954151	NA	0.720467378543076	NA	NA	NA	NA	NA	NA	NA	NA
GTPBP4	Q9BZE4	Nucleolar GTP-binding protein 1	NA	NA	NA	NA	0.436508607331023	0.420057878223753	0.412345446852522	0.658166404594243	0.70417702047095	0.688162654359486	0.511504078940941	0.801192842942346	0.748351703658966	0.37980265320425	NA	NA
CRNKL1	Q9BZJ0	Crooked neck-like protein 1	NA	NA	NA	NA	NA	0.39170899358253	NA	NA	NA	NA	0.896832765913546	0.840797287185774	0.755823606973678	0.488197842242103	NA	NA
WDR12	Q9GZL7	Ribosome biogenesis protein WDR12	NA	NA	NA	NA	0.712006451055496	0.482618570889017	NA	NA	0.591886707750071	0.637431565207933	NA	NA	NA	0.434600205805525	NA	NA
MKRN2	Q9H000	Probable E3 ubiquitin-protein ligase makorin-2	NA	NA	NA	NA	0.245186174829978	0.219865348759196	0.176995374714006	NA	0.543545736717181	NA	0.918460534898891	0.751373660525596	0.455797121166771	0.265704739875904	NA	NA
CLPB	Q9H078	Caseinolytic peptidase B protein homolog	NA	NA	NA	NA	0.350598747954386	0.327713014131472	0.302017170377609	0.307685384546153	0.291799749297111	0.259116570598782	NA	NA	NA	NA	NA	NA
NAT10	Q9H0A0	RNA cytidine acetyltransferase	NA	NA	NA	NA	0.448056607314354	0.447584008661883	0.403202415836621	0.657205539558481	0.698786108015302	0.682700850361721	0.859879215884092	0.7686256362795	0.775311193996315	0.496335843259714	NA	NA
XRN2	Q9H0D6	5'-3' exoribonuclease 2	NA	NA	NA	NA	0.422215802397804	0.416129992818399	0.476258811945489	NA	0.570188257543196	NA	NA	NA	NA	0.229287090558767	NA	NA
DHX36	Q9H2U1	ATP-dependent RNA helicase DHX36	NA	NA	NA	NA	NA	0.576916567947199	NA	NA	0.502611290723701	NA	NA	NA	NA	NA	NA	NA
PNN	Q9H307	Pinin	NA	NA	0.35129384442729	0.643529631321874	0.472058707071774	0.480335910867215	0.468500693606595	0.62969820403629	0.64289540406385	0.619742946231652	0.910418346322673	0.825525604117596	0.56691208315288	0.227005341393091	NA	NA
WDR46	O15213	WD repeat-containing protein 46	NA	NA	NA	NA	0.525526665401404	0.474770606062198	0.367536935842947	NA	0.670532419609911	0.521714176391812	NA	NA	NA	NA	NA	NA
HEATR1	Q9H583	HEAT repeat-containing protein 1	NA	NA	NA	0.636010939388157	0.401301570385981	0.4000011999976	0.357817607356841	0.519623384733631	0.506440945659148	0.511432479968732	0.624920295562807	0.912739965095986	NA	0.361976342082764	NA	NA
RPF2	Q9H7B2	Ribosome production factor 2 homolog	NA	NA	NA	NA	0.378032093543973	0.35963934888129	0.361536398809904	0.708063291878321	0.726604150149001	0.731052659889194	0.907630633376747	NA	NA	0.45492502493718	NA	NA
TDRD3	Q9H7E2	Tudor domain-containing protein 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701501447717979	NA	NA	NA	NA	NA
SCAF1	Q9H7N4	Splicing factor, arginine/serine-rich 19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.966490181623216	0.863348774921767	0.618437118437118	0.278124278124278	NA	NA
NKRF	O15226	NF-kappa-B-repressing factor	NA	NA	NA	NA	0.449314947795057	0.412600885797864	NA	0.559471365638767	0.533146591970121	0.611771100240702	0.680674415634181	NA	NA	0.195869988259702	NA	NA
NT5DC2	Q9H857	5'-nucleotidase domain-containing protein 2	NA	NA	NA	NA	NA	0.377420278666683	0.290039970749647	NA	0.275252031106183	0.263449413705733	NA	NA	NA	NA	NA	NA
NOL11	Q9H8H0	Nucleolar protein 11	NA	NA	NA	NA	0.460989085028972	0.440111529783267	0.430303306519609	0.63673350770125	0.632704032909719	0.5706311721769	0.755907049404413	0.734275768607339	0.635448944624695	0.369598244961514	NA	NA
SFXN1	Q9H9B4	Sideroflexin-1	NA	NA	NA	NA	NA	0.508671940254508	NA	NA	0.427160606980621	0.338440572116593	NA	NA	NA	NA	NA	NA
USP42	Q9H9J4	Ubiquitin carboxyl-terminal hydrolase 42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647452846818262	0.36592881916924	0.311517621706472	NA	NA
CASC3	O15234	Protein CASC3	NA	NA	NA	NA	0.173963323971584	0.296319752304553	0.2829690816268	0.512409186210932	0.535488665923449	0.505684626791893	NA	NA	0.799971996079451	0.54865499187579	NA	NA
CLK4	Q9HAZ1	Dual specificity protein kinase CLK4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.897383273473576	0.52658239833357	0.249401397614598	0.137470027083441	NA	NA
CACYBP	Q9HB71	Calcyclin-binding protein	NA	NA	NA	0.597146832434627	NA	NA	NA	0.273688644848274	0.398785546804545	0.330673877540093	NA	NA	NA	NA	NA	NA
NCOA5	Q9HCD5	Nuclear receptor coactivator 5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864632545043521	0.744741678578722	0.418580988761171	0.138005344366865	NA	NA
CWC22	Q9HCG8	Pre-mRNA-splicing factor CWC22 homolog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.800661802814655	0.900874288773022	0.820318395802638	0.577880962431406	NA	NA
XAB2	Q9HCS7	Pre-mRNA-splicing factor SYF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.924368476781122	0.880090172190513	0.775235440875683	0.524511435499976	NA	NA
WDR6	Q9NNW5	WD repeat-containing protein 6	NA	NA	NA	NA	0.427747384805549	0.436499081493503	0.365784049468844	0.347041116820874	0.350472206705725	0.328462447620071	0.831856472685084	0.825339714255772	0.676218228913712	0.521187455111324	NA	NA
SPTLC1	O15269	Serine palmitoyltransferase 1	NA	NA	NA	NA	NA	0.269032564599247	NA	NA	0.368878117742098	0.354180390333372	NA	NA	NA	NA	NA	NA
ALG13	Q9NP73	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587441726143818	NA	NA	0.312780900806795	NA	NA
PPAN-P2RY11, PPAN	A0A0B4J1V8, Q9NQ55	HCG2039996, Suppressor of SWI4 1 homolog	NA	NA	NA	NA	NA	0.398021899963279	NA	NA	0.657428659518345	NA	0.986450782467313	NA	NA	0.332403148386752	NA	NA
UTP3	Q9NQZ2	Something about silencing protein 10	NA	NA	NA	NA	0.444666577813319	NA	NA	NA	0.726454577782641	NA	NA	NA	NA	NA	NA	NA
DDX21	Q9NR30	Nucleolar RNA helicase 2	0.488310452282391	NA	NA	NA	0.478490333818337	0.473412602289602	0.43393449489975	0.597876789448287	0.571422448892127	0.524036173250833	0.881642797964256	0.81324468681134	0.641397116832819	0.321320709898537	NA	NA
APOBEC3C	Q9NRW3	DNA dC->dU-editing enzyme APOBEC-3C	NA	NA	0.307560744233712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FARSB	Q9NSD9	Phenylalanine--tRNA ligase beta subunit	NA	NA	NA	NA	NA	0.731702081991844	NA	0.399893180986216	0.45492799598827	0.480335910867215	NA	NA	NA	NA	NA	NA
IARS2	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial	NA	NA	NA	NA	NA	0.609953974568999	0.53111079851831	NA	0.328732916252719	NA	NA	NA	NA	NA	NA	NA
SMC4	Q9NTJ3	Structural maintenance of chromosomes protein 4	NA	NA	NA	NA	NA	NA	NA	0.419993967937267	0.443637719137193	0.427390216389237	NA	NA	NA	NA	NA	NA
PPM1G	O15355	Protein phosphatase 1G	NA	NA	NA	NA	NA	0.56005279366476	0.478941417383556	0.361336594774456	0.400637721464362	0.400555085990373	NA	NA	NA	NA	NA	NA
STAU2	Q9NUL3	Double-stranded RNA-binding protein Staufen homolog 2	NA	NA	NA	NA	NA	0.368690854224405	0.378329820896821	NA	0.547511312217195	0.491575404451766	NA	0.730109035949477	NA	NA	NA	NA
DDX19A, DDX19B	Q9NUU7, Q9UMR2	ATP-dependent RNA helicase DDX19A, ATP-dependent RNA helicase DDX19B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.537037037037037	NA	NA	NA	NA	NA	NA
DCAF13	Q9NV06	DDB1- and CUL4-associated factor 13	NA	NA	NA	NA	NA	0.442865897821606	NA	NA	NA	NA	0.778177059071449	NA	NA	NA	NA	NA
EIF3D	O15371	Eukaryotic translation initiation factor 3 subunit D	NA	NA	NA	NA	0.46777653000942	0.497447030917059	0.403583271703605	0.334942771825516	0.366944367070978	0.357454491714376	NA	NA	NA	NA	NA	NA
ATAD3A	Q9NVI7	ATPase family AAA domain-containing protein 3A	NA	NA	0.406140507156007	NA	0.344283793973968	0.366663711097318	0.290931007587038	0.325909348289158	0.343508944690629	0.32411881991146	NA	NA	NA	NA	NA	NA
DDX18	Q9NVP1	ATP-dependent RNA helicase DDX18	NA	NA	NA	NA	0.409726526299635	0.40623923808619	NA	0.744147371114238	0.673202614379085	NA	NA	NA	0.650043744531933	0.390674888493505	NA	NA
RBM28	Q9NW13	RNA-binding protein 28	NA	NA	NA	NA	0.418405150603986	0.36760093089143	0.369860424083935	0.536994166126493	0.673693141029824	0.637917300311391	0.81688000146496	NA	NA	0.202876023307905	NA	NA
RBM22	Q9NW64	Pre-mRNA-splicing factor RBM22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936240754909462	0.877459990686959	0.794699131577327	0.561960664067633	NA	NA
SLTM	Q9NWH9	SAFB-like transcription modulator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.853976227329809	0.684632123371913	0.414122003234047	0.209698579038045	NA	NA
AATF	Q9NY61	Protein AATF	NA	NA	NA	NA	NA	0.410592825735875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DDX56	Q9NY93	Probable ATP-dependent RNA helicase DDX56	NA	NA	NA	NA	0.444808403380006	0.423773934990175	NA	NA	0.706890992760208	NA	NA	NA	NA	NA	NA	NA
BCLAF1	Q9NYF8	Bcl-2-associated transcription factor 1	NA	0.3030670384289	0.329605942372927	0.628081524981943	0.123053178055283	0.0857544080351217	0.239254469379992	0.226179882224578	0.275771665290633	NA	0.914449482419369	0.808363037062589	0.440853481246226	0.134364017243469	NA	NA
UTP6	Q9NYH9	U3 small nucleolar RNA-associated protein 6 homolog	NA	NA	NA	NA	NA	0.428803171284793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM120A	Q9NZB2	Constitutive coactivator of PPAR-gamma-like protein 1	NA	NA	NA	NA	0.446841464763801	0.475871756301332	0.466382070437567	0.527209115408255	0.546649741590353	0.537828719323381	NA	NA	NA	NA	NA	NA
IGF2BP1	Q9NZI8	Insulin-like growth factor 2 mRNA-binding protein 1	0.190021059452454	0.255649861949075	0.424294761082326	0.672879588197692	0.339100780521978	0.314058373632404	0.29935190050797	0.564118211141139	0.571091571949389	0.553830366305269	0.920540325784664	0.860537766372866	0.718412975530088	0.466538635939292	NA	NA
HACD3	Q9P035	Very-long-chain	NA	NA	0.323048178661125	0.602987198581774	0.428234903972052	0.469673265698997	NA	0.307008911865393	0.35706616432103	0.339349655801171	NA	NA	NA	NA	NA	NA
H2AFY2	Q9P0M6	Core histone macro-H2A.2	NA	NA	NA	NA	NA	0.578414839797639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHRF1	Q9P1Y6	PHD and RING finger domain-containing protein 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.948971781395111	0.798776561493883	0.495048955003812	0.167547678706702	NA	NA
RCC2	Q9P258	Protein RCC2	NA	NA	NA	NA	NA	NA	NA	0.440556310804536	0.430059786728372	0.340865048710073	NA	NA	NA	NA	NA	NA
LARS	Q9P2J5	Leucine--tRNA ligase, cytoplasmic	NA	NA	NA	NA	0.482498085242915	0.510092102684695	0.471011426153195	0.354222095936765	0.40384282912347	0.364255925134778	NA	NA	NA	NA	NA	NA
ATXN10	Q9UBB4	Ataxin-10	NA	NA	NA	NA	NA	NA	NA	NA	0.582672564894416	NA	NA	NA	NA	NA	NA	NA
COPG2	Q9UBF2	Coatomer subunit gamma-2	NA	NA	NA	NA	NA	NA	0.461172058538268	NA	NA	NA	NA	NA	NA	NA	NA	NA
DHCR7	Q9UBM7	7-dehydrocholesterol reductase	NA	NA	NA	NA	NA	NA	NA	NA	0.425151903609471	0.433678034636251	NA	NA	NA	NA	NA	NA
DNAJB11	Q9UBS4	DnaJ homolog subfamily B member 11	NA	NA	NA	NA	0.308962753092392	0.320116396072992	NA	NA	0.469028428217953	0.379267535692117	NA	NA	NA	NA	NA	NA
NXF1	Q9UBU9	Nuclear RNA export factor 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0972203414312669	NA	NA
PARP2	Q9UGN5	Poly [ADP-ribose] polymerase 2	0.136404853404724	0.280954120192173	0.264175655987403	0.652660570816935	0.901813504570581	0.85886470770881	0.6386630532972	0.723917064686232	0.856758150461239	0.823146576117714	NA	NA	NA	NA	NA	NA
MKRN1	Q9UHC7	E3 ubiquitin-protein ligase makorin-1	NA	NA	NA	NA	0.257080027339455	0.261180190763275	0.201896294404495	0.495904221802142	0.572722611519398	0.552812807441195	NA	NA	NA	NA	NA	NA
DHX15	O43143	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	NA	NA	NA	0.620543720407821	0.425680138296223	0.415594282174457	0.444552448135085	0.416106128550075	0.432550063270668	0.440653316925831	0.867526858929352	0.798521145205811	0.610136452241715	0.301822243943308	NA	NA
TBK1	Q9UHD2	Serine/threonine-protein kinase TBK1	NA	NA	NA	NA	NA	0.458229493986347	0.290966200358771	NA	NA	NA	NA	NA	NA	NA	NA	NA
PJA2	O43164	E3 ubiquitin-protein ligase Praja-2	NA	NA	NA	NA	0.483150713252016	0.44220707504546	0.425079195340842	NA	0.442704443874764	0.471036609556253	NA	NA	NA	NA	NA	NA
SLC25A13	Q9UJS0	Calcium-binding mitochondrial carrier protein Aralar2	NA	NA	0.352331606217617	0.603511228326403	0.327636170484573	0.386638533820751	0.321131809047955	0.348432328181605	0.355587060188169	0.351066522170812	NA	NA	NA	NA	NA	NA
DDX41	Q9UJV9	Probable ATP-dependent RNA helicase DDX41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732727515702258	0.69695133038366	0.697208260158663	0.390414883630201	NA	NA
STOML2	Q9UJZ1	Stomatin-like protein 2, mitochondrial	NA	NA	NA	NA	NA	0.483225499720942	0.441674529750373	0.324310627918133	0.330517041688704	0.321969542871866	NA	NA	NA	NA	NA	NA
FAM208A	Q9UK61	Protein TASOR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80423249349073	0.604743083003953	NA	NA	NA	NA
MRTO4	Q9UKD2	mRNA turnover protein 4 homolog	NA	NA	NA	NA	0.366691787892414	0.347697044415308	0.32796602196207	0.600175922594059	0.721091091649467	0.737890543090795	0.806179013063535	NA	NA	NA	NA	NA
RALY	Q9UKM9	RNA-binding protein Raly	0.209142314840444	0.336247478143914	0.356731165088514	0.615873524213068	0.705318992190953	0.604242520183631	0.693232713663415	0.777762961975243	0.783601307048105	0.792866315920295	0.95137842174357	0.906537688677041	0.730907916689091	0.483033147914556	NA	NA
ACIN1	Q9UKV3	Apoptotic chromatin condensation inducer in the nucleus	NA	NA	0.403647293155064	0.581158830708433	0.421845008209801	0.408686396830559	0.464736864642658	0.59546925566343	0.597147806469806	0.667486865731196	0.977180411665374	0.658831155538876	0.315377979817343	0.0926824842353582	NA	NA
ISY1	Q9ULR0	Pre-mRNA-splicing factor ISY1 homolog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0816293731661287	NA	0.683844451470123	0.492694805194805	NA	NA
CIZ1	Q9ULV3	Cip1-interacting zinc finger protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.713294532526735	0.391160873562379	NA	NA
CORO1C	Q9ULV4	Coronin-1C	NA	NA	NA	NA	NA	NA	NA	NA	0.387795082770105	0.369017497144804	NA	NA	NA	NA	NA	NA
AKAP8L	Q9ULX6	A-kinase anchor protein 8-like	NA	0.291664236131366	NA	NA	0.357561818614004	0.354447213148619	0.317420121089671	0.342775459235648	0.381306803769079	0.370225522240486	NA	NA	NA	NA	NA	NA
PRPF4	O43172	U4/U6 small nuclear ribonucleoprotein Prp4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595108915701676	0.912937489117186	0.598635360224764	NA	NA	NA
PRPF19	Q9UMS4	Pre-mRNA-processing factor 19	NA	NA	0.45407993361612	0.623014142421033	0.42598672881317	0.489347795003779	0.43567546824828	0.458622519137694	0.469479134614364	0.452957040716407	0.913344887348354	0.900938116041091	0.790895594170169	0.516300667505079	NA	NA
G3BP2	Q9UN86	Ras GTPase-activating protein-binding protein 2	NA	NA	NA	NA	NA	0.465400735608588	NA	NA	0.47281018530722	0.48923824992594	NA	NA	NA	NA	NA	NA
MAGED2	Q9UNF1	Melanoma-associated antigen D2	NA	NA	NA	NA	NA	0.510954616588419	0.498643831564382	0.385617301016803	0.329318184866736	0.377148836514027	NA	NA	NA	NA	NA	NA
PHGDH	O43175	D-3-phosphoglycerate dehydrogenase	NA	0.253235078123022	0.436816435949133	0.577387207409033	0.680061428205785	0.66310682882458	0.645942501062173	0.430536889820277	0.464410047667506	0.441964285714286	0.966621048766648	NA	NA	NA	NA	NA
WDR3	Q9UNX4	WD repeat-containing protein 3	NA	NA	0.546341242117679	0.604083605170956	0.488022281270319	0.443767695140198	0.452168863469524	0.656203802385946	0.681112280366083	0.726813276874744	NA	0.872045858764219	NA	0.425996613380019	NA	NA
